,,,0
24,3,25,69.77654344540228
24,3,26,69.87229885883254
24,3,27,69.68691456350358
24,3,28,69.86350388817985
24,3,29,69.74615549720046
24,3,30,70.1089567388111
24,3,31,69.8537480821011
24,3,32,69.83107573969802
24,3,33,69.77300239343437
24,3,34,70.17681033747608
24,3,35,69.73631493225402
24,3,36,69.74023761860569
24,3,37,69.83746748838128
24,3,38,69.6928957386818
24,3,39,69.68177144545227
24,3,40,70.2067480186381
24,3,41,70.1269302405117
24,3,42,70.06244876286881
24,3,43,70.02639465310672
24,3,44,70.13537197949717
24,3,45,69.69433173992783
24,3,46,69.7790763130574
24,3,47,69.7591984281867
24,3,48,69.76516687151731
24,3,49,69.66335870770462
19,9,0,41.47283880381565
19,9,1,41.50242117121731
19,9,2,41.5296437193522
19,9,3,41.45623894496614
19,9,4,41.580278870415206
19,9,5,41.47018163768962
19,9,6,41.49173727268681
19,9,7,41.49226366518263
19,9,8,41.43093640199761
19,9,9,41.430458705153875
19,9,10,41.4219187121676
19,9,11,41.604786945018645
19,9,12,41.54759324166947
19,9,13,41.37307408887437
19,9,14,41.491891199677625
19,9,15,41.4331158712799
19,9,16,41.76146539169109
19,9,17,41.36727933966592
19,9,18,41.489087058559754
19,9,19,41.42477463350029
19,9,20,41.6177735984399
19,9,21,41.491891199677625
19,9,22,41.458735999935705
19,9,23,41.4331158712799
19,9,24,41.46777701724557
19,9,25,41.49226366518263
19,9,26,41.532836633712726
19,9,27,41.369642841421715
19,9,28,41.491146838055954
19,9,29,41.489087058559754
19,9,30,41.60390596438693
19,9,31,41.41069713642341
19,9,32,41.489537952950165
19,9,33,41.63960348701196
19,9,34,41.602088438448995
19,9,35,41.600132532778055
19,9,36,41.53247442704106
19,9,37,41.422369606558014
19,9,38,41.430458705153875
19,9,39,41.37827560055032
19,9,40,41.785018533232595
19,9,41,41.430458705153875
19,9,42,41.55903623191872
19,9,43,41.49226366518263
19,9,44,41.36916514457797
19,9,45,41.4331158712799
19,9,46,41.4331158712799
19,9,47,41.49845893247146
19,9,48,41.504445787986405
19,9,49,41.41468225872844
34,9,0,61.71237204507956
34,9,1,61.70960675724595
34,9,2,61.675727069705594
34,9,3,61.6971559586166
34,9,4,61.74399557211236
34,9,5,61.68291447239403
34,9,6,61.680989761412334
34,9,7,61.721740715355686
34,9,8,61.71589271808066
34,9,9,62.47022085481528
34,9,10,61.721877386609954
34,9,11,61.713770060237096
34,9,12,61.71015890264105
34,9,13,61.72105225678409
34,9,14,61.75749663506076
34,9,15,61.73282938203986
34,9,16,61.72933921492631
34,9,17,61.759055132386784
34,9,18,61.87217256911803
34,9,19,61.72006957751769
34,9,20,61.69357509790438
34,9,21,61.66755399942532
34,9,22,61.71398312217818
34,9,23,61.7327188557554
34,9,24,61.724083620545045
34,9,25,61.71355256838236
34,9,26,61.84737731214123
34,9,27,61.674363905689766
34,9,28,61.698079268075894
34,9,29,61.71562079887406
34,9,30,61.73852104298307
34,9,31,61.692499695318
34,9,32,61.67237037649689
34,9,33,61.68354904574298
34,9,34,61.7041385765738
34,9,35,61.6913191720152
34,9,36,62.49833547303293
34,9,37,61.7170280635942
34,9,38,61.713770060237096
34,9,39,61.71119905429487
34,9,40,61.69949317554736
34,9,41,61.67342967305001
34,9,42,61.68254646940245
34,9,43,61.71374354853274
34,9,44,61.729614545961
34,9,45,61.79840017557218
34,9,46,61.6716110864476
34,9,47,61.729614545961
34,9,48,61.67048902326151
34,9,49,61.67017681636145
20,3,0,50.91985979629801
20,3,1,50.835877557716834
20,3,2,50.884375368281276
20,3,3,50.865450939871785
20,3,4,51.139856309549
20,3,5,50.871160906544176
20,3,6,50.843152562935735
20,3,7,50.949593294262336
20,3,8,50.931941046930596
20,3,9,51.27461678381318
20,3,10,51.11120826395004
20,3,11,50.86483449033544
20,3,12,50.849856427096505
20,3,13,50.866793591266976
20,3,14,50.86529291600273
20,3,15,51.09311705632545
20,3,16,50.87100653197938
20,3,17,51.072699618069095
20,3,18,50.8815767631358
20,3,19,50.83843630418082
20,3,20,50.87803876993794
20,3,21,50.83733545357102
20,3,22,50.8475676658625
20,3,23,51.045764070513485
20,3,24,50.849273909615114
20,3,25,50.84772079265582
20,3,26,50.917922226841945
20,3,27,50.859651098826696
20,3,28,50.90554386375371
20,3,29,50.879856936122515
20,3,30,50.84693198504213
20,3,31,50.90178668130893
20,3,32,51.03870609554589
20,3,33,50.85987242810828
20,3,34,50.87675839606298
20,3,35,50.85292259229827
20,3,36,50.87406476170633
20,3,37,50.83760462033445
20,3,38,50.86830265303868
20,3,39,50.87680979819669
20,3,40,50.860762422074494
20,3,41,50.86601872893482
20,3,42,50.90282018295638
20,3,43,50.93334746065217
20,3,44,50.88541706994582
20,3,45,50.85232102870876
20,3,46,50.97160942196547
20,3,47,51.156157820373004
20,3,48,50.871779760937336
20,3,49,50.87287234287301
40,1,0,52.372546674010465
40,1,1,52.135640615804306
40,1,2,52.10193284288194
40,1,3,52.157375628817825
40,1,4,52.18658447254633
40,1,5,52.449984162903256
40,1,6,52.38001669560287
40,1,7,52.30214065332761
40,1,8,52.180949423246155
40,1,9,52.54113046863247
40,1,10,52.128102185632095
40,1,11,52.19541247063463
40,1,12,52.09426453820006
40,1,13,52.308163957277586
40,1,14,52.14262152462762
40,1,15,52.12705313689211
40,1,16,52.45389482181504
40,1,17,52.50666172118501
40,1,18,52.26803628997249
40,1,19,52.12958779443866
40,1,20,52.30641388646324
40,1,21,52.368041870016846
40,1,22,52.14239492170922
40,1,23,52.17427354739832
40,1,24,52.27725622311896
40,1,25,52.150360231395894
40,1,26,52.462553866255526
40,1,27,52.26705031038284
40,1,28,52.27691357415631
40,1,29,52.13024376512286
40,1,30,52.20955375963579
40,1,31,52.14455474421194
40,1,32,52.14301623385171
40,1,33,52.122675213205014
40,1,34,52.271781322694
40,1,35,52.332043786014836
40,1,36,52.251738211292164
40,1,37,52.30503958919386
40,1,38,52.26391415108319
40,1,39,52.125171865335204
40,1,40,52.24649188779853
40,1,41,52.122704640362485
40,1,42,52.26177927934825
40,1,43,52.09586924427769
40,1,44,52.19296961387676
40,1,45,52.35745090744439
40,1,46,52.19143436883276
40,1,47,52.08419743718969
40,1,48,52.13205501941138
40,1,49,52.15017852614288
28,7,0,49.818138450393725
28,7,1,49.98071426407019
28,7,2,49.69559917872031
28,7,3,49.68386881155289
28,7,4,49.68231571746541
28,7,5,49.837076566185566
28,7,6,49.77796724969448
28,7,7,49.90742633310224
28,7,8,50.29338877860916
28,7,9,49.6501617782932
28,7,10,49.77342384198912
28,7,11,49.920796985821816
28,7,12,49.80013553098706
28,7,13,49.6575069922079
28,7,14,49.825628305626516
28,7,15,49.83984619024567
28,7,16,49.679666328466205
28,7,17,49.82205702251197
28,7,18,49.62862837410404
28,7,19,49.835121157537856
28,7,20,49.81991281310267
28,7,21,49.847530576946404
28,7,22,49.71558472022476
28,7,23,49.80705401490622
28,7,24,49.871137658035
28,7,25,49.6739835965462
28,7,26,49.77029601202356
28,7,27,49.726409145131186
28,7,28,49.779613372165436
28,7,29,49.622057248879635
28,7,30,50.198633416186695
28,7,31,49.82678730161188
28,7,32,49.78283624846694
28,7,33,49.97680238811863
28,7,34,50.19907516146294
28,7,35,49.8074465930927
28,7,36,49.87242437335229
28,7,37,49.69403349311552
28,7,38,49.82904531824492
28,7,39,49.817898352915336
28,7,40,49.73814360248228
28,7,41,49.74095406313813
28,7,42,49.68107706544721
28,7,43,50.09442891867161
28,7,44,49.70475724407198
28,7,45,49.79633445748296
28,7,46,49.662347608075265
28,7,47,49.71958465205142
28,7,48,49.768474590975174
28,7,49,49.69294350237195
16,8,0,44.22367474165762
16,8,1,44.31630916682262
16,8,2,44.1490270444873
16,8,3,44.18016960633668
16,8,4,44.2227073271931
16,8,5,44.407839105836814
16,8,6,44.366020789673705
16,8,7,44.14766638479574
16,8,8,44.24247589023115
16,8,9,44.180449076390445
16,8,10,44.167575310866454
16,8,11,44.15989676245875
16,8,12,44.16973468197507
16,8,13,44.15241022261873
16,8,14,44.24627710794936
16,8,15,44.1730842644445
16,8,16,44.21179199730986
16,8,17,44.16222291670584
16,8,18,44.14867661752575
16,8,19,44.16817677702263
16,8,20,44.2751054498626
16,8,21,44.21157354080591
16,8,22,44.2413212434385
16,8,23,44.20508546836885
16,8,24,44.43592856504231
16,8,25,44.14706906185743
16,8,26,44.26818045686351
16,8,27,44.19941897413015
16,8,28,44.30906034237501
16,8,29,44.346637371819384
16,8,30,44.286058944498976
16,8,31,44.694773494174775
16,8,32,44.25746741521096
16,8,33,44.154738740607
16,8,34,44.20593937328017
16,8,35,44.53185848763182
16,8,36,44.77257605428538
16,8,37,44.27363910476152
16,8,38,44.14757937248753
16,8,39,44.16053189975617
16,8,40,44.16858799394709
16,8,41,44.15343874033184
16,8,42,44.15117405652409
16,8,43,44.163916370328295
16,8,44,44.358575457599606
16,8,45,44.228641794807
16,8,46,44.186243402250525
16,8,47,44.232380523913484
16,8,48,44.25109416340759
16,8,49,44.181853666556876
1,6,0,49.476774132183344
1,6,1,49.43521079076947
1,6,2,49.45269894660044
1,6,3,49.43035337397045
1,6,4,49.45647429895768
1,6,5,49.54653680860914
1,6,6,49.43779599378598
1,6,7,49.43521079076947
1,6,8,49.43059811219624
1,6,9,49.43035337397045
1,6,10,49.45269894660044
1,6,11,49.43035337397045
1,6,12,50.37205104191283
1,6,13,49.43779599378598
1,6,14,49.46578877595363
1,6,15,49.43059811219624
1,6,16,49.45198675338418
1,6,17,49.45707809799928
1,6,18,49.44953532681965
1,6,19,49.47468320822966
1,6,20,49.46578877595363
1,6,21,49.45497719489243
1,6,22,49.43521079076947
1,6,23,49.47606193896707
1,6,24,49.46071447047291
1,6,25,49.431093761491326
1,6,26,49.43779599378598
1,6,27,49.475423595750556
1,6,28,49.43059811219624
1,6,29,49.43035337397045
1,6,30,49.489674720287965
1,6,31,49.460077713391264
1,6,32,49.47208276366614
1,6,33,50.41151665300628
1,6,34,49.50981380397309
1,6,35,49.45497719489243
1,6,36,49.43035337397045
1,6,37,50.115823323330446
1,6,38,49.49552018908254
1,6,39,49.5618467488812
1,6,40,49.46578877595363
1,6,41,49.43521079076947
1,6,42,49.48481576654468
1,6,43,49.45269894660044
1,6,44,49.49552018908254
1,6,45,49.45647429895768
1,6,46,49.47468320822966
1,6,47,49.49800351895128
1,6,48,49.46578877595363
1,6,49,49.520676502596146
33,3,0,57.75598067871265
33,3,1,57.75598067871265
33,3,2,57.33952891950009
33,3,3,57.15541807366085
33,3,4,57.16445448822869
33,3,5,57.49773973287801
33,3,6,57.160041362425154
33,3,7,57.17529289941391
33,3,8,57.17076997154043
33,3,9,57.50600504305591
33,3,10,57.17066961064959
33,3,11,57.15541807366085
33,3,12,57.17529289941391
33,3,13,57.19495192923098
33,3,14,57.160041362425154
33,3,15,57.372579945392076
33,3,16,57.16990404690635
33,3,17,57.85374045015945
33,3,18,57.15541807366085
33,3,19,57.161944294582575
33,3,20,57.34560349996438
33,3,21,57.982315988973106
33,3,22,58.065700812449144
33,3,23,57.19981943204911
33,3,24,57.201189673503606
33,3,25,57.402922049918516
33,3,26,57.36098661060761
33,3,27,57.153350277020344
33,3,28,57.15541807366085
33,3,29,57.15983119946437
33,3,30,57.17076997154043
33,3,31,57.852937505900016
33,3,32,57.79886634475686
33,3,33,57.79886634475686
33,3,34,57.2128117929889
33,3,35,57.16445448822869
33,3,36,57.16101685587116
33,3,37,57.38073389844547
33,3,38,57.17529289941391
33,3,39,57.22675228871767
33,3,40,57.36098661060761
33,3,41,57.153350277020344
33,3,42,57.16614668277612
33,3,43,57.16614668277612
33,3,44,57.3664639355475
33,3,45,57.153350277020344
33,3,46,57.17529289941391
33,3,47,57.33952891950009
33,3,48,57.465418900124426
33,3,49,57.15541807366085
17,3,0,61.472737324827264
17,3,1,61.47921632714679
17,3,2,61.52510692013297
17,3,3,61.47474436294722
17,3,4,61.54796219092585
17,3,5,61.473468701296724
17,3,6,61.472737324827264
17,3,7,61.54796219092585
17,3,8,61.473275060327296
17,3,9,61.48376865495307
17,3,10,61.47397195768263
17,3,11,61.4764977254854
17,3,12,61.47885255289536
17,3,13,61.47286569660528
17,3,14,61.472737324827264
17,3,15,61.473275060327296
17,3,16,61.475722337492726
17,3,17,61.473275060327296
17,3,18,61.473275060327296
17,3,19,61.47420662744719
17,3,20,61.473403432105314
17,3,21,61.473275060327296
17,3,22,61.472737324827264
17,3,23,61.472737324827264
17,3,24,61.472737324827264
17,3,25,61.54940439095167
17,3,26,61.47438140665082
17,3,27,61.473468701296724
17,3,28,61.47417952485307
17,3,29,61.54887489627995
17,3,30,61.713187720491426
17,3,31,61.472737324827264
17,3,32,61.63983185534109
17,3,33,61.48256904493418
17,3,34,61.473275060327296
17,3,35,61.472737324827264
17,3,36,61.472737324827264
17,3,37,61.472737324827264
17,3,38,61.60046009696526
17,3,39,61.472737324827264
17,3,40,61.472737324827264
17,3,41,61.48256904493418
17,3,42,61.472737324827264
17,3,43,61.473275060327296
17,3,44,61.472737324827264
17,3,45,61.54796219092585
17,3,46,61.473275060327296
17,3,47,61.472737324827264
17,3,48,61.474809632138616
17,3,49,61.52446625665404
32,8,0,54.70700124693196
32,8,1,54.64571490129814
32,8,2,54.66517562696702
32,8,3,54.70731395983927
32,8,4,54.70911769641821
32,8,5,54.68931856439638
32,8,6,54.72353518202408
32,8,7,54.998773673531744
32,8,8,54.76166975404818
32,8,9,54.674071074375085
32,8,10,54.71794648405226
32,8,11,54.75783603520869
32,8,12,54.680418512552535
32,8,13,54.68783810497474
32,8,14,54.745747586666454
32,8,15,54.76027308355332
32,8,16,54.65424785365066
32,8,17,54.83347915994796
32,8,18,54.78947808350541
32,8,19,54.76956075774273
32,8,20,55.206613579328796
32,8,21,54.84478165422945
32,8,22,55.00103960502487
32,8,23,54.907263289797
32,8,24,54.72716901958766
32,8,25,54.71953510457711
32,8,26,54.70906337968171
32,8,27,54.72372550395007
32,8,28,54.78223621091192
32,8,29,54.89809529000735
32,8,30,54.844407696487124
32,8,31,54.716378111152686
32,8,32,54.68145164642067
32,8,33,54.85646462429271
32,8,34,54.74887491134372
32,8,35,54.84999209730098
32,8,36,54.730924646069205
32,8,37,54.8809179697647
32,8,38,54.7654362011175
32,8,39,54.85715947788821
32,8,40,54.82254470216147
32,8,41,54.77047736568
32,8,42,54.81057220602325
32,8,43,54.69882155302832
32,8,44,54.78023095964547
32,8,45,54.769396880937244
32,8,46,54.682600394246215
32,8,47,54.84173967387316
32,8,48,54.66935390494342
32,8,49,54.86313113010679
48,7,0,55.804839875310456
48,7,1,55.9471209902401
48,7,2,55.708796834946575
48,7,3,55.71454804897105
48,7,4,55.62702648510775
48,7,5,55.745412518111095
48,7,6,55.808714477775126
48,7,7,55.68420699774093
48,7,8,55.55347211015437
48,7,9,55.613546631132095
48,7,10,55.62633620141487
48,7,11,55.56842685169927
48,7,12,55.807985174024054
48,7,13,55.59217020725956
48,7,14,55.963091309770604
48,7,15,55.54404960439287
48,7,16,55.78329708018838
48,7,17,55.678435170124295
48,7,18,55.73350017069406
48,7,19,55.594286054472136
48,7,20,55.650110391870214
48,7,21,55.6494667186659
48,7,22,55.61861410365632
48,7,23,55.862792629805206
48,7,24,55.58777690756711
48,7,25,55.57387835214565
48,7,26,55.6102213930792
48,7,27,55.71436990199762
48,7,28,55.80547734801195
48,7,29,55.60420106351769
48,7,30,55.72175607986918
48,7,31,55.92845312062232
48,7,32,55.57572974069808
48,7,33,55.67396970045209
48,7,34,55.78711482705013
48,7,35,55.75389323705351
48,7,36,55.56229358847153
48,7,37,55.72177425041989
48,7,38,55.74141955834934
48,7,39,55.634773861170515
48,7,40,55.56471882897104
48,7,41,55.648582701207445
48,7,42,55.765442883026836
48,7,43,55.86219366457073
48,7,44,55.520306210220234
48,7,45,55.71428570984819
48,7,46,55.98541179348049
48,7,47,55.94054827635865
48,7,48,55.985009918184026
48,7,49,55.84664383963951
24,1,0,53.65256857519196
24,1,1,53.79538634951038
24,1,2,53.84660368631972
24,1,3,53.897016850619494
24,1,4,53.68013712705203
24,1,5,53.66453980650864
24,1,6,53.65421951587414
24,1,7,54.04621130172268
24,1,8,53.657530584262645
24,1,9,53.99597795783564
24,1,10,53.75159242916716
24,1,11,53.742426573745554
24,1,12,53.72085857223202
24,1,13,53.69125357962553
24,1,14,53.728720196022905
24,1,15,53.71404771184295
24,1,16,53.7736782178229
24,1,17,53.78705138003469
24,1,18,53.662651560387864
24,1,19,53.89784095285012
24,1,20,53.97910099158283
24,1,21,53.827305628719444
24,1,22,53.70554781650675
24,1,23,53.65517042863841
24,1,24,53.700244237484334
24,1,25,53.65590641634333
24,1,26,53.90769195484287
24,1,27,53.718438014443905
24,1,28,53.78003279652278
24,1,29,53.65677590161256
24,1,30,53.65207616703327
24,1,31,53.69867342656099
24,1,32,53.825979581223834
24,1,33,53.700879294844135
24,1,34,53.687988457136406
24,1,35,53.829629562616056
24,1,36,53.76936334116774
24,1,37,53.87601064059213
24,1,38,53.70144897541295
24,1,39,53.7891122136419
24,1,40,53.88004808111371
24,1,41,53.688441133656546
24,1,42,53.77826773126181
24,1,43,53.8048748901647
24,1,44,53.77732242708523
24,1,45,53.817622506587334
24,1,46,53.79396699404517
24,1,47,53.66682267173286
24,1,48,53.77191470093345
24,1,49,53.71392342089323
3,5,0,53.73953843443344
3,5,1,53.7947526134424
3,5,2,53.74184298137964
3,5,3,53.7958116778002
3,5,4,53.7958116778002
3,5,5,54.8805524057809
3,5,6,53.79684169521431
3,5,7,53.77132508761302
3,5,8,53.73953843443344
3,5,9,53.754307926689215
3,5,10,54.883700690064806
3,5,11,53.87093041713251
3,5,12,53.73953843443344
3,5,13,53.74230250363986
3,5,14,53.74184298137964
3,5,15,53.78583186640963
3,5,16,55.09976110292498
3,5,17,54.884110855281044
3,5,18,53.73953843443344
3,5,19,53.73953843443344
3,5,20,53.740748427808796
3,5,21,53.86917369080496
3,5,22,53.73953843443344
3,5,23,53.86562416722856
3,5,24,53.80612628618365
3,5,25,53.93818235164561
3,5,26,53.81377914730711
3,5,27,54.880924222179324
3,5,28,53.73953843443344
3,5,29,53.73953843443344
3,5,30,53.83891923089016
3,5,31,54.21613112205639
3,5,32,53.73953843443344
3,5,33,53.86917369080496
3,5,34,53.83891923089016
3,5,35,53.87392130255044
3,5,36,53.74184298137964
3,5,37,53.800068382038255
3,5,38,53.933536266133075
3,5,39,53.78121581965217
3,5,40,53.73953843443344
3,5,41,53.90508779273444
3,5,42,53.73953843443344
3,5,43,53.86624644576868
3,5,44,53.87323690558315
3,5,45,53.771482573379295
3,5,46,53.82680706687212
3,5,47,53.78259755101213
3,5,48,53.73953843443344
3,5,49,53.77068274117406
28,10,0,59.15928993748285
28,10,1,58.9072489770295
28,10,2,59.04448167279559
28,10,3,58.85027470578333
28,10,4,59.01469577795449
28,10,5,58.90180678639556
28,10,6,58.96286147435249
28,10,7,59.36881721209058
28,10,8,59.229596874781315
28,10,9,58.838547488763474
28,10,10,58.99583064214588
28,10,11,58.949633734060576
28,10,12,58.991427137902654
28,10,13,58.893050241333555
28,10,14,58.95363538073381
28,10,15,58.82990809376338
28,10,16,58.922829896476664
28,10,17,58.927863285010986
28,10,18,59.06810335991138
28,10,19,58.821398284347595
28,10,20,58.95135207673088
28,10,21,58.869548592247675
28,10,22,58.820104629571595
28,10,23,58.994235008049515
28,10,24,59.09117856444745
28,10,25,58.94344430106839
28,10,26,58.920449637670906
28,10,27,59.06604136367123
28,10,28,58.91125398771631
28,10,29,59.05709325284775
28,10,30,58.87347529199984
28,10,31,59.025720653027086
28,10,32,59.01673211216273
28,10,33,58.95773717573801
28,10,34,58.85632529197707
28,10,35,59.06410196061546
28,10,36,59.01482709367937
28,10,37,58.9695371115219
28,10,38,58.92221351872236
28,10,39,58.84190737754486
28,10,40,59.17974535093977
28,10,41,58.842860650940665
28,10,42,59.11554958708037
28,10,43,58.83316539660738
28,10,44,58.90035968661504
28,10,45,58.997945340985105
28,10,46,58.90847427356557
28,10,47,58.85839387772456
28,10,48,58.836036851081765
28,10,49,58.849106966949456
2,2,0,52.60264697247048
2,2,1,52.74255386312098
2,2,2,52.670732150822595
2,2,3,52.62962933174502
2,2,4,52.629241334613546
2,2,5,53.33129135705869
2,2,6,52.68121732689017
2,2,7,52.613466605975006
2,2,8,52.59061486437565
2,2,9,52.599002652739955
2,2,10,52.608482987059645
2,2,11,52.60861301196555
2,2,12,52.73943766516203
2,2,13,52.71526698656241
2,2,14,52.61390399913992
2,2,15,52.603873596319694
2,2,16,52.63883703542873
2,2,17,52.61810714504212
2,2,18,52.633347767947555
2,2,19,52.60148393900993
2,2,20,52.629730941205494
2,2,21,52.614914542892286
2,2,22,52.715518992442234
2,2,23,52.61513068825915
2,2,24,52.61469564124961
2,2,25,52.61474522669029
2,2,26,52.60861301196555
2,2,27,52.68750814476269
2,2,28,52.70584087177242
2,2,29,52.68283910535798
2,2,30,52.62000302244588
2,2,31,52.659864252379045
2,2,32,52.592106584769006
2,2,33,52.595982184758306
2,2,34,52.71508487734859
2,2,35,52.68553185257954
2,2,36,52.609085678098474
2,2,37,52.63496143543943
2,2,38,53.38791199464369
2,2,39,53.361457895712824
2,2,40,52.6275433416059
2,2,41,52.7178201024388
2,2,42,52.70649199897465
2,2,43,52.60138812489029
2,2,44,53.32523391002111
2,2,45,52.61577133648635
2,2,46,52.64840260936389
2,2,47,52.68121732689017
2,2,48,52.638682660028955
2,2,49,52.619500124946484
20,1,0,58.224554477404155
20,1,1,58.17269314676336
20,1,2,58.13425062146168
20,1,3,58.17007182460629
20,1,4,58.44219694995102
20,1,5,58.145323171247654
20,1,6,58.14686416302543
20,1,7,58.20786745786725
20,1,8,58.14148691570217
20,1,9,58.14028880873383
20,1,10,58.20628453396439
20,1,11,58.152394917760894
20,1,12,58.24356228835261
20,1,13,58.24773772981739
20,1,14,58.19014432532483
20,1,15,58.14122748845133
20,1,16,58.227342976297415
20,1,17,58.202058678214875
20,1,18,58.20028088782696
20,1,19,58.23304973096286
20,1,20,58.207318807251475
20,1,21,58.20124568545049
20,1,22,58.20176821513479
20,1,23,58.34067700459919
20,1,24,58.29704880622109
20,1,25,58.22504146640523
20,1,26,58.15668576902818
20,1,27,58.16542209034269
20,1,28,58.17605097474582
20,1,29,58.281851550820676
20,1,30,58.23695418341044
20,1,31,58.163167997021404
20,1,32,58.14894092425343
20,1,33,58.22402275876779
20,1,34,58.19613458962989
20,1,35,58.25937760106413
20,1,36,58.12330634027297
20,1,37,58.13484680419049
20,1,38,58.13446230986854
20,1,39,58.2663454763027
20,1,40,58.16636167061705
20,1,41,58.30985966568834
20,1,42,58.14607441781371
20,1,43,58.19965157532925
20,1,44,58.29338861334155
20,1,45,58.46178647437654
20,1,46,58.13207292619584
20,1,47,58.14029822436779
20,1,48,58.147083219343706
20,1,49,58.13008287049095
8,1,0,45.322260309153314
8,1,1,45.28740198370584
8,1,2,45.58905948995524
8,1,3,45.33663902740977
8,1,4,45.29399555455269
8,1,5,45.29574606744978
8,1,6,45.667640546632605
8,1,7,45.51896305053086
8,1,8,45.376441766913196
8,1,9,45.62022273262226
8,1,10,45.35163015914981
8,1,11,45.361952116660945
8,1,12,45.339989035578164
8,1,13,45.31919346273122
8,1,14,45.4604954549624
8,1,15,45.39421247771615
8,1,16,45.37133414498404
8,1,17,45.27367050931237
8,1,18,45.39120744182234
8,1,19,45.375237335026824
8,1,20,45.5217501514386
8,1,21,45.24883466535867
8,1,22,45.32890862997269
8,1,23,45.380066409054194
8,1,24,45.40433239113405
8,1,25,45.47702284300865
8,1,26,45.45234795330379
8,1,27,45.29010807596175
8,1,28,45.3614296740485
8,1,29,45.24994708005629
8,1,30,45.360392958688706
8,1,31,46.09491788431981
8,1,32,45.27335655521159
8,1,33,45.42363809459891
8,1,34,45.263879206393675
8,1,35,45.29100012964505
8,1,36,45.38700486610835
8,1,37,45.24818843130826
8,1,38,45.306489832194046
8,1,39,45.38608296848138
8,1,40,45.28540986233125
8,1,41,45.309546557087245
8,1,42,45.38048135341032
8,1,43,45.301340424449826
8,1,44,45.39763830821459
8,1,45,45.503185730505244
8,1,46,45.33211222039269
8,1,47,45.27705809621147
8,1,48,45.33070391303983
8,1,49,45.37363011918867
16,2,0,49.60340550641337
16,2,1,49.56071689613753
16,2,2,49.625238809283125
16,2,3,49.71123385191819
16,2,4,49.64391954544469
16,2,5,49.66371283870767
16,2,6,50.42709862513624
16,2,7,49.60170046482692
16,2,8,49.66004423909931
16,2,9,49.81116277273802
16,2,10,49.756220249769804
16,2,11,49.818418589068855
16,2,12,50.70897911406537
16,2,13,49.6274298107351
16,2,14,50.02181000359362
16,2,15,49.565655066897016
16,2,16,49.78389535687033
16,2,17,49.661648880794644
16,2,18,50.54151444870048
16,2,19,49.745965672114735
16,2,20,49.59456197609853
16,2,21,49.70382942854788
16,2,22,49.57827853872062
16,2,23,49.54692802649291
16,2,24,49.56246825712302
16,2,25,49.92719958000003
16,2,26,49.72222159412038
16,2,27,49.608528151799405
16,2,28,49.56465760369219
16,2,29,49.740280219297865
16,2,30,49.607668756852654
16,2,31,49.642001903677354
16,2,32,49.65724694433015
16,2,33,49.59798183660003
16,2,34,49.806183090377694
16,2,35,49.62798061962924
16,2,36,49.57440293419517
16,2,37,49.662261173905996
16,2,38,49.70034936122864
16,2,39,49.70422325192635
16,2,40,49.75549132212973
16,2,41,49.6596027936431
16,2,42,49.521042938553684
16,2,43,49.5845545731921
16,2,44,49.54012618178824
16,2,45,50.22344044281403
16,2,46,49.53039844758555
16,2,47,50.040100046467074
16,2,48,49.661723740444884
16,2,49,50.39472526108431
32,2,0,61.434612347305766
32,2,1,61.35697716139299
32,2,2,61.31461426617139
32,2,3,61.26310492824316
32,2,4,61.65801880301414
32,2,5,61.332772908321026
32,2,6,61.471068992969855
32,2,7,61.44063079845757
32,2,8,61.213770886753466
32,2,9,61.18918981811677
32,2,10,61.23966194435719
32,2,11,61.19666777126641
32,2,12,61.50090524958192
32,2,13,61.23969530448785
32,2,14,61.3613774525
32,2,15,61.16691462091786
32,2,16,61.19496122838912
32,2,17,61.234641257544226
32,2,18,61.47199886845725
32,2,19,61.19051792637052
32,2,20,61.44207634420987
32,2,21,61.502708564792364
32,2,22,61.421030893545336
32,2,23,61.3645387355151
32,2,24,61.29072973351744
32,2,25,61.42621224452235
32,2,26,61.21793935068135
32,2,27,61.40809517655062
32,2,28,61.25138094797066
32,2,29,61.39970198834315
32,2,30,61.34340535576791
32,2,31,61.28855510494593
32,2,32,61.266951289354246
32,2,33,61.23686292290209
32,2,34,61.261200229950575
32,2,35,61.14801999285618
32,2,36,61.190039228365734
32,2,37,61.345462970588706
32,2,38,61.77937118396608
32,2,39,61.404329017159995
32,2,40,61.16048805295207
32,2,41,61.42348919686218
32,2,42,61.20685912940219
32,2,43,61.55817480094684
32,2,44,61.22940542125383
32,2,45,61.26478995263401
32,2,46,61.422500708551624
32,2,47,61.55234900977891
32,2,48,61.348202080493444
32,2,49,61.33157161863869
17,9,0,50.0467649660848
17,9,1,50.03713315414227
17,9,2,50.036755123475324
17,9,3,50.036755123475324
17,9,4,50.25758977066004
17,9,5,50.036755123475324
17,9,6,50.06534696985234
17,9,7,50.088513950486
17,9,8,50.03713315414227
17,9,9,50.04274173666245
17,9,10,50.036755123475324
17,9,11,50.0467649660848
17,9,12,50.04638693541786
17,9,13,50.452216703454724
17,9,14,50.04274173666245
17,9,15,50.054851189407636
17,9,16,50.51125599521292
17,9,17,50.036755123475324
17,9,18,50.036755123475324
17,9,19,50.04697055642989
17,9,20,50.03713315414227
17,9,21,50.03713315414227
17,9,22,51.11256109986023
17,9,23,50.26059979187763
17,9,24,50.09585057507263
